"#zikavirus"	"F41Z_98"	1119108026	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727360837187305000	"Tue May 03 06:55:11 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"_nashikin"	1012409610	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727352219297665000	"Tue May 03 06:20:57 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"AnthonyVicReyes"	2349051745	"RT @KVOA: #4YourHealth: .@UofA project aims to help in fight against #ZikaVirus. https://t.co/auJDYadEO7 https://t.co/eXZlkeuipj"	727349316638003000	"Tue May 03 06:09:25 CEST 2016"	"KVOA"	17525510	"#4YourHealth: .@UofA project aims to help in fight against #ZikaVirus. https://t.co/auJDYadEO7 https://t.co/eXZlkeuipj"	723368337061728000
"#zikavirus"	"schwingcat"	74644440	"RT @michellemalkin: Treacherous Dems cover up border surge disease threat, then demand billions to combat foreign-borne #ZikaVirus ==> http…"	727347771091521000	"Tue May 03 06:03:16 CEST 2016"	"michellemalkin"	15976697	"Treacherous Dems cover up border surge disease threat, then demand billions to combat foreign-borne #ZikaVirus ==> https://t.co/Cbd4aBie3t"	725829171356684000
"#zikavirus"	"SuperHerosWife"	125303698	"RT @DoughertyNews9: CBS reports the #ZikaVirus has been found in a 2nd species of mosquitos. #OK included in this threat also @NEWS9 https:…"	727342957276230000	"Tue May 03 05:44:09 CEST 2016"	"DoughertyNews9"	55475057	"CBS reports the #ZikaVirus has been found in a 2nd species of mosquitos. #OK included in this threat also @NEWS9 https://t.co/KOjxFn199T"	727312156274782000
"#zikavirus"	"CynthiaSheepy"	32902277	"RT @LionelYEG: First time plaquing #ZikaVirus, wish me luck @profvrr . Hope we find an antiviral! https://t.co/bHMxAHxJHs"	727339643738313000	"Tue May 03 05:30:59 CEST 2016"	"LionelYEG"	2858152724	"First time plaquing #ZikaVirus, wish me luck @profvrr . Hope we find an antiviral! https://t.co/bHMxAHxJHs"	727245491872784000
"#zikavirus"	"anthroetc"	47414032	"RT @profvrr: Announcing Virus Watch, a new video series exploring the amazing world of viruses - short and visual #ZikaVirus https://t.co/q…"	727339535323951000	"Tue May 03 05:30:33 CEST 2016"	"profvrr"	14095644	"Announcing Virus Watch, a new video series exploring the amazing world of viruses - short and visual #ZikaVirus https://t.co/qdX0HQdWNc"	727156403148865000
"#zikavirus"	"ken_crichlow"	1163887880	"RT @Greenflow: Brown burns Florida Gov. Scott: Mind yr #climatechange sea-level + #Zikavirus threats! https://t.co/6IfzmioMEs @JerryBrownGo…"	727338876516315000	"Tue May 03 05:27:56 CEST 2016"	"Greenflow"	20611322	"Brown burns Florida Gov. Scott: Mind yr #climatechange sea-level + #Zikavirus threats! https://t.co/6IfzmioMEs @JerryBrownGov @climaterisk"	727293641958400000
"#zikavirus"	"nanacrawford8"	2684529291	"RT @DoughertyNews9: CBS reports the #ZikaVirus has been found in a 2nd species of mosquitos. #OK included in this threat also @NEWS9 https:…"	727338487217688000	"Tue May 03 05:26:23 CEST 2016"	"DoughertyNews9"	55475057	"CBS reports the #ZikaVirus has been found in a 2nd species of mosquitos. #OK included in this threat also @NEWS9 https://t.co/KOjxFn199T"	727312156274782000
"#zikavirus"	"MackayIM"	1352962327	"RT @profvrr: Announcing Virus Watch, a new video series exploring the amazing world of viruses - short and visual #ZikaVirus https://t.co/q…"	727337048193962000	"Tue May 03 05:20:40 CEST 2016"	"profvrr"	14095644	"Announcing Virus Watch, a new video series exploring the amazing world of viruses - short and visual #ZikaVirus https://t.co/qdX0HQdWNc"	727156403148865000
"#zikavirus"	"CedricFeschotte"	2826832092	"RT @profvrr: Announcing Virus Watch, a new video series exploring the amazing world of viruses - short and visual #ZikaVirus https://t.co/q…"	727336597553729000	"Tue May 03 05:18:52 CEST 2016"	"profvrr"	14095644	"Announcing Virus Watch, a new video series exploring the amazing world of viruses - short and visual #ZikaVirus https://t.co/qdX0HQdWNc"	727156403148865000
