"#zikavirus"	"SarahGi00782242"	718957124	726274598254289000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina They Can't Pay Bills Get Clothes Get Personals On Crumbs"	"Sat Apr 30 06:58:52 CEST 2016"	"SarahGi00782242"	718957124	726274148415197000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina But You Said Go Get A Job Right Were's The Money Wage's"
"#zikavirus"	"SarahGi00782242"	718957124	726274148415197000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina But You Said Go Get A Job Right Were's The Money Wage's"	"Sat Apr 30 06:57:05 CEST 2016"	"SarahGi00782242"	718957124	726273895431586000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Can You Go To A Interview With No Clothes & Funky No"
"#zikavirus"	"SarahGi00782242"	718957124	726273895431586000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Can You Go To A Interview With No Clothes & Funky No"	"Sat Apr 30 06:56:04 CEST 2016"	"SarahGi00782242"	718957124	726273453075096000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Had To Choose Between The Rent Electric Or Eat No Clothes"
"#zikavirus"	"SarahGi00782242"	718957124	726273453075096000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Had To Choose Between The Rent Electric Or Eat No Clothes"	"Sat Apr 30 06:54:19 CEST 2016"	"SarahGi00782242"	718957124	726273209541267000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina When Have The Last Time Your Families When Hungry? Never"
"#zikavirus"	"SarahGi00782242"	718957124	726273209541267000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina When Have The Last Time Your Families When Hungry? Never"	"Sat Apr 30 06:53:21 CEST 2016"	"SarahGi00782242"	718957124	726272847912509000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina When It Comes To Their Real World You Don't Fit In It"
"#zikavirus"	"SarahGi00782242"	718957124	726272847912509000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina When It Comes To Their Real World You Don't Fit In It"	"Sat Apr 30 06:51:55 CEST 2016"	"SarahGi00782242"	718957124	726272542466556000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina All Ur #SuperDelegates In The World Don't Feed The Hungry"
"#zikavirus"	"SarahGi00782242"	718957124	726272542466556000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina All Ur #SuperDelegates In The World Don't Feed The Hungry"	"Sat Apr 30 06:50:42 CEST 2016"	"SarahGi00782242"	718957124	726272048662765000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Something Else 2 Just Play #LipService Over 4 $$$ &Others"
"#zikavirus"	"SarahGi00782242"	718957124	726272048662765000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Something Else 2 Just Play #LipService Over 4 $$$ &Others"	"Sat Apr 30 06:48:44 CEST 2016"	"SarahGi00782242"	718957124	726271573716558000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina If Poverty Stricken Can't Vote What Have You Won Greed ?"
"#zikavirus"	"SarahGi00782242"	718957124	726271573716558000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina If Poverty Stricken Can't Vote What Have You Won Greed ?"	"Sat Apr 30 06:46:51 CEST 2016"	"SarahGi00782242"	718957124	726265400980287000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina  #Medicare But can afford loopholes4 greedy #panamapapers"
"#zikavirus"	"SarahGi00782242"	718957124	726265400980287000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina  #Medicare But can afford loopholes4 greedy #panamapapers"	"Sat Apr 30 06:22:19 CEST 2016"	"SarahGi00782242"	718957124	726264884858605000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina U can't afford #foodstamps #welfare #ed #SocialSecurity"
