user_screen_name	friend_id	friend_screen_name	friends_#followers	friends_#followings	friends_#statuses
vote_leave	24199758	darrengrimes_	2281	177	59410
vote_leave	704796892643905536	LondonLeave	2206	1858	379
vote_leave	707265993178017792	LiberalLeave	1384	165	441
vote_leave	135189435	Thomas_Brett	2134	1416	3732
vote_leave	3386568545	CllrNickVarley	294	405	818
vote_leave	700465327205965824	Reading4Brexit	290	274	657
vote_leave	702485723442749440	sfb_leicester	132	39	12
vote_leave	704324854334529538	LincolnSfb	164	99	23
vote_leave	705941726859501568	unis4britain	596	735	976
vote_leave	431730103	bhatti_saqib	1125	999	1598
vote_leave	1589248729	ChughtaiAftab	488	210	9731
vote_leave	16139649	montie	108235	657	56300
vote_leave	45795223	RupertMatthews	871	231	4111
vote_leave	20699709	bbcquestiontime	373671	426	13459
vote_leave	22473844	daily_politics	129264	4506	44757
vote_leave	612473	BBCNews	7256997	87	309629
vote_leave	621533	BBCPolitics	390518	91	63966
vote_leave	158021529	oflynnmep	28658	3770	60086
vote_leave	465973	GuidoFawkes	215662	30	83622
vote_leave	2565276954	ianpaisleymp	4425	470	3312
vote_leave	21174263	stevedouble	3291	1200	6638
vote_leave	112761860	scottmannmp	2577	707	1314
vote_leave	18627119	sheryllmurray	9343	287	3514
vote_leave	1350441445	andreajenkyns	6765	1989	5447
vote_leave	701472036309360640	VoteleaveEastL	160	223	146
vote_leave	15189546	andrewbarrand	392	1028	1195
vote_leave	118984824	Stewart4Pboro	17609	4307	20714
vote_leave	295807687	CherylGillanMP	8544	1045	6197
vote_leave	176348732	MerrynSW	19213	844	14894
vote_leave	38155754	Tom_Waterhouse	2808	1114	11543
vote_leave	704758398559100934	solschleave	325	223	0
vote_leave	1273286568	CasAnnStephens	732	275	11084
vote_leave	4460504608	scotleaveeu	565	1141	398
vote_leave	704369315223625729	SfBSwanseaUWTSD	172	38	25
vote_leave	702132886170943488	SfBNewcastle	150	25	8
vote_leave	701930961517281280	Commonwlth4UK	150	42	87
vote_leave	4892260767	Warwick4Brexit	294	418	290
vote_leave	701523819492728838	BLeaveUoB	248	129	292
vote_leave	702460506012000256	StAndrewsSfB	272	69	265
vote_leave	701774014939799552	SurreySfB	179	82	27
vote_leave	4905486994	SfBCambridge	147	10	8
vote_leave	701095773472161792	BrexitRhul	179	33	17
vote_leave	702178121932476416	CardiffSfb	281	122	589
vote_leave	702236858105913344	sfbBrookes	233	112	133
vote_leave	701523888363200512	SfBLoughborough	295	422	86
vote_leave	701065090662014977	SfbSheffield	219	52	5
vote_leave	701773268131381249	LY4Leave	525	207	177
vote_leave	30271776	SKJBell	2402	1725	12745
vote_leave	453473029	tomhfh	2908	407	24433
vote_leave	2548054843	Oliver_A_Lewis	346	539	526
vote_leave	701922324795277312	Anglosphere4UK	429	260	257
vote_leave	703234937982492672	petsforbritain	355	63	49
vote_leave	703592828849537024	EdLeave	170	208	30
vote_leave	304374226	CllrPaulWhite	2539	1631	12776
vote_leave	179222056	Joancollinsdbe	154529	244	5862
vote_leave	124170781	JamesDuddridge	10884	5311	3821
vote_leave	4895127598	Vapers4Britain	233	77	53
vote_leave	121127090	nadhimzahawi	17359	1574	12889
vote_leave	70615954	ChloeVotedLeave	1552	893	12522
vote_leave	14077382	JamesCleverly	12837	7367	16107
vote_leave	4818184324	LondonUfB	272	284	533
vote_leave	4860246311	WarwickLeaveEU	382	297	809
vote_leave	4896094012	SfBSouthampton	925	1724	955
vote_leave	4895854959	SFBPortsmouth	334	257	620
vote_leave	4895018211	SfBImperial	368	347	250
vote_leave	4891418349	SfBPlymouth	371	255	1149
vote_leave	4884692729	SfBOxford	362	99	55
vote_leave	4878400486	SfBNotts	295	39	103
vote_leave	4873544973	VoteLeaveUKIP	1852	440	619
vote_leave	4804906217	SfBGlasgowUni	211	36	15
vote_leave	80943076	chhcalling	11985	114	6541
vote_leave	3320682953	ALewerMEP	1230	1858	551
vote_leave	698912011707670529	SfBKeele	298	64	381
vote_leave	700512166949089282	VeteransBritain	4859	4916	427
vote_leave	532241033	LiamFoxMP	28981	1145	2202
vote_leave	702069623294926848	VoteLeaveEM	623	434	302
vote_leave	4857021987	swedesforbrexit	1140	328	442
vote_leave	4920711940	OutandProudUK	1055	441	521
vote_leave	1077266221	j30moo	720	979	4727
vote_leave	35760904	SuzanneEvans1	24750	2158	32327
vote_leave	701222068755501057	SoftEng4Britain	148	257	65
vote_leave	222556688	TonyParsonsUK	47521	369	11486
vote_leave	173811700	VickyWoodcock	98	157	773
vote_leave	3908232736	bangla4britain	657	121	150
vote_leave	4897346411	VoteLeaveFOD	296	413	547
vote_leave	4886039115	VoteLeaveExeter	453	33	101
vote_leave	253982809	BrugesGroup	5816	2066	11449
vote_leave	771596778	GetBritainOut	18054	959	7544
vote_leave	220671535	BetterOffOut	33564	5843	11101
vote_leave	61660254	patel4witham	23212	275	1607
vote_leave	2260666053	NaeFear	24013	527	2946
vote_leave	252659378	Tomh1992	575	1012	1058
vote_leave	3413559281	Y_Eurosceptics	9105	201	5862
vote_leave	3386446072	ScienceBritain	4746	4919	1591
vote_leave	4033327774	MitchellGoldie	1010	139	2815
vote_leave	4901119253	Aussies4Britain	2189	166	972
vote_leave	4777762402	VoteLeaveWM	743	340	379
vote_leave	4864293753	SfBDurham	389	92	152
vote_leave	228300675	CharlotteKude	1953	1159	1548
vote_leave	3311748131	Xtians4Britain	1995	254	2239
vote_leave	4876327588	lawyers4britain	3462	207	599
vote_leave	4876181494	WomenforBritain	3545	333	2877
vote_leave	4570949121	Muslims4Britain	1946	198	468
vote_leave	4784340108	Farmers4Britain	3353	659	670
vote_leave	4873397897	lizstclairlegge	53	61	118
vote_leave	148408525	alanhals	358	226	1840
vote_leave	85053370	MatthewSephton	8527	6556	26123
vote_leave	4474248093	SfBYorkUni	503	278	755
vote_leave	870438757	tombanksUK	1117	1229	2280
vote_leave	2702491678	steviet1610	444	308	2854
vote_leave	3899497877	EuroGuido	11165	31	2857
vote_leave	2944985937	StudentsChange_	4557	377	1070
vote_leave	4691437897	beleaveuk	3768	134	1549
vote_leave	85794542	DanielJHannan	91821	500	12135
vote_leave	21674417	Andrew__Kennedy	1480	1418	4900
vote_leave	18717587	GarethKnight	377	474	1378
vote_leave	105619565	RobinJHC1	3629	3679	6518
vote_leave	5680622	LibDems	146323	4732	25851
vote_leave	103065157	David_Cameron	1605207	391	2504
vote_leave	14291684	UKLabour	359833	14954	18796
vote_leave	950249762	HouseofCommons	169010	658	9043
vote_leave	348974190	UKHouseofLords	199797	1235	8647
vote_leave	83814679	PrivateEyeNews	357730	0	1647
vote_leave	6467332	UKParliament	1121917	71	13692
vote_leave	4023878716	alexpstory	911	156	4978
vote_leave	57420624	AllisterHeath	36523	827	9888
vote_leave	51241574	AP	8697764	7274	156434
vote_leave	1652541	Reuters	14999851	1039	162846
vote_leave	742143	BBCWorld	16148804	70	240756
vote_leave	29943926	tfa4freedom	9547	4002	6484
vote_leave	5402612	BBCBreaking	26085040	3	30025
vote_leave	3761322683	Vote_LeaveMedia	8505	291	3963
vote_leave	2660755152	Owen_PatersonMP	6974	275	1057
vote_leave	25097735	DouglasCarswell	52018	1365	35487
vote_leave	222762589	bernardjenkin	13320	487	3709
vote_leave	467367820	odysseanproject	5630	112	10638
vote_leave	3320886334	labourleave	15860	822	2457
vote_leave	1284146730	KateHoeyMP	16713	702	2795
vote_leave	15157283	SteveBakerHW	15934	1818	21506
vote_leave	63796828	verified	2016351	220502	5
vote_leave	20392014	roxley	4623	1407	18564
vote_leave	3256391997	consforbritain	7145	1348	3007
vote_leave	70664947	DCBMEP	8617	5762	13245
vote_leave	17921791	matthew_elliott	9771	614	1488
vote_leave	973894476	forbritain	8196	505	5768
